subscription_id,user_id,plan_type,start_date,end_date,monthly_price,subscription_status,renewal_status
SUB00000365,100210,Free,2022-02-03,2022-06-03,0,Expired,Not Renewed
SUB00000366,100211,Enterprise,2025-05-11,2025-09-11,149,Ended,Renewed
SUB00000367,100211,Enterprise,2025-09-12,2026-04-12,149,Expired,Not Renewed
SUB00000368,100212,Free,2023-10-26,2024-10-26,0,Ended,Renewed
SUB00000369,100212,Free,2024-10-27,2025-06-27,0,Ended,Renewed
SUB00000370,100212,Basic,2025-06-28,2025-09-28,19,Active,Renewed
SUB00000371,100213,Free,2024-09-27,2025-05-27,0,Active,Renewed
SUB00000372,100214,Free,2022-02-09,2022-11-09,0,Active,Renewed
SUB00000373,100215,Free,2022-08-18,2022-11-18,0,Ended,Renewed
SUB00000374,100215,Basic,2022-11-19,2023-06-19,19,Cancelled,Cancelled
SUB00000375,100216,Free,2024-01-14,2024-11-14,0,Cancelled,Cancelled
SUB00000376,100217,Free,2026-08-31,2026-08-31,0,Active,Pending
SUB00000377,100218,Free,2026-07-11,2026-08-31,0,Ended,Renewed
SUB00000378,100219,Free,2023-09-22,2024-08-22,0,Ended,Renewed
SUB00000379,100219,Free,2024-08-23,2024-10-23,0,Ended,Renewed
SUB00000380,100219,Free,2024-10-24,2025-04-24,0,Ended,Renewed
SUB00000381,100219,Free,2025-04-25,2025-11-25,0,Active,Renewed
SUB00000382,100220,Enterprise,2023-05-06,2023-10-06,149,Cancelled,Cancelled
SUB00000383,100221,Free,2022-04-29,2023-01-29,0,Active,Renewed
SUB00000384,100222,Free,2023-05-09,2024-02-09,0,Active,Renewed
SUB00000385,100223,Free,2025-03-07,2025-08-07,0,Expired,Not Renewed
SUB00000386,100224,Basic,2022-06-11,2022-07-11,19,Ended,Renewed
SUB00000387,100224,Basic,2022-07-12,2022-10-12,19,Active,Renewed
SUB00000388,100225,Free,2022-06-25,2022-11-25,0,Ended,Renewed
SUB00000389,100225,Free,2022-11-26,2023-03-26,0,Cancelled,Cancelled
SUB00000390,100226,Free,2026-02-07,2026-08-31,0,Ended,Renewed
SUB00000391,100227,Free,2024-09-22,2025-02-22,0,Cancelled,Cancelled
SUB00000392,100228,Basic,2026-07-30,2026-08-31,19,Ended,Renewed
SUB00000393,100229,Pro,2022-05-22,2022-08-22,49,Ended,Renewed
SUB00000394,100229,Pro,2022-08-23,2022-11-23,49,Active,Renewed
SUB00000395,100230,Free,2026-04-07,2026-08-31,0,Expired,Not Renewed
SUB00000396,100231,Enterprise,2024-12-26,2025-02-26,149,Ended,Renewed
SUB00000397,100231,Enterprise,2025-02-27,2025-08-27,149,Ended,Renewed
SUB00000398,100231,Enterprise,2025-08-28,2026-01-28,149,Active,Renewed
SUB00000399,100232,Free,2026-04-18,2026-08-31,0,Ended,Renewed
SUB00000400,100233,Basic,2022-09-15,2023-02-15,19,Ended,Renewed
SUB00000401,100233,Basic,2023-02-16,2023-09-16,19,Active,Renewed
SUB00000402,100234,Basic,2022-09-20,2023-02-20,19,Ended,Renewed
SUB00000403,100234,Basic,2023-02-21,2023-08-21,19,Ended,Renewed
SUB00000404,100234,Basic,2023-08-22,2024-04-22,19,Ended,Renewed
SUB00000405,100234,Basic,2024-04-23,2024-09-23,19,Active,Renewed
SUB00000406,100235,Free,2025-09-13,2026-06-13,0,Active,Renewed
SUB00000407,100236,Basic,2024-08-31,2025-02-28,19,Ended,Renewed
SUB00000408,100236,Pro,2025-03-01,2025-08-01,49,Ended,Renewed
SUB00000409,100236,Pro,2025-08-02,2026-06-02,49,Active,Renewed
SUB00000410,100237,Pro,2025-01-30,2025-06-30,49,Ended,Renewed
SUB00000411,100237,Pro,2025-07-01,2026-06-01,49,Ended,Renewed
SUB00000412,100237,Pro,2026-06-02,2026-08-31,49,Active,Pending
SUB00000413,100238,Free,2022-12-05,2023-08-05,0,Expired,Not Renewed
SUB00000414,100239,Free,2023-06-27,2024-04-27,0,Ended,Renewed
SUB00000415,100239,Free,2024-04-28,2024-08-28,0,Active,Renewed
SUB00000416,100240,Enterprise,2024-12-16,2025-12-16,149,Ended,Renewed
SUB00000417,100240,Enterprise,2025-12-17,2026-08-31,149,Active,Pending
SUB00000418,100241,Free,2025-05-27,2025-06-27,0,Cancelled,Cancelled
SUB00000419,100242,Basic,2024-05-16,2025-03-16,19,Active,Renewed
SUB00000420,100243,Basic,2023-03-10,2023-10-10,19,Ended,Renewed
SUB00000421,100243,Basic,2023-10-11,2024-09-11,19,Active,Renewed
SUB00000422,100244,Free,2025-01-09,2025-04-09,0,Ended,Renewed
SUB00000423,100244,Free,2025-04-10,2026-03-10,0,Ended,Renewed
SUB00000424,100244,Basic,2026-03-11,2026-08-31,19,Active,Pending
SUB00000425,100245,Basic,2026-03-27,2026-08-27,19,Ended,Renewed
SUB00000426,100245,Pro,2026-08-28,2026-08-31,49,Ended,Renewed
SUB00000427,100246,Basic,2026-02-03,2026-06-03,19,Cancelled,Cancelled
SUB00000428,100247,Basic,2025-11-13,2026-07-13,19,Active,Renewed
SUB00000429,100248,Free,2023-02-16,2023-08-16,0,Ended,Renewed
SUB00000430,100248,Basic,2023-08-17,2023-10-17,19,Ended,Renewed
SUB00000431,100248,Basic,2023-10-18,2024-06-18,19,Ended,Renewed
SUB00000432,100248,Pro,2024-06-19,2025-06-19,49,Active,Renewed
SUB00000433,100249,Enterprise,2025-12-31,2026-06-30,149,Expired,Not Renewed
SUB00000434,100250,Free,2023-10-01,2024-10-01,0,Active,Renewed
SUB00000435,100251,Free,2024-03-28,2024-12-28,0,Ended,Renewed
SUB00000436,100251,Free,2024-12-29,2025-04-29,0,Expired,Not Renewed
SUB00000437,100252,Free,2025-10-07,2026-03-07,0,Active,Renewed
SUB00000438,100253,Free,2025-08-23,2026-01-23,0,Ended,Renewed
SUB00000439,100253,Free,2026-01-24,2026-06-24,0,Active,Renewed
SUB00000440,100254,Free,2024-02-04,2024-05-04,0,Ended,Renewed
SUB00000441,100254,Pro,2024-05-05,2024-10-05,49,Active,Renewed
SUB00000442,100255,Free,2024-06-16,2024-12-16,0,Cancelled,Cancelled
SUB00000443,100256,Basic,2024-11-25,2025-08-25,19,Active,Renewed
SUB00000444,100257,Pro,2024-07-13,2025-03-13,49,Ended,Renewed
SUB00000445,100257,Pro,2025-03-14,2025-09-14,49,Ended,Renewed
SUB00000446,100257,Pro,2025-09-15,2026-01-15,49,Active,Renewed
SUB00000447,100258,Free,2022-09-05,2023-09-05,0,Active,Renewed
SUB00000448,100259,Pro,2023-05-23,2024-02-23,49,Ended,Renewed
SUB00000449,100259,Pro,2024-02-24,2025-01-24,49,Ended,Renewed
SUB00000450,100259,Pro,2025-01-25,2025-04-25,49,Active,Renewed
SUB00000451,100260,Free,2023-04-06,2023-11-06,0,Ended,Renewed
SUB00000452,100260,Free,2023-11-07,2024-07-07,0,Ended,Renewed
SUB00000453,100260,Free,2024-07-08,2025-05-08,0,Active,Renewed
SUB00000454,100261,Free,2022-05-12,2022-07-12,0,Ended,Renewed
SUB00000455,100261,Basic,2022-07-13,2023-07-13,19,Active,Renewed
SUB00000456,100262,Free,2023-11-24,2024-04-24,0,Expired,Not Renewed
SUB00000457,100263,Free,2022-02-13,2022-04-13,0,Ended,Renewed
SUB00000458,100263,Free,2022-04-14,2022-08-14,0,Active,Renewed
SUB00000459,100264,Free,2025-04-19,2026-01-19,0,Ended,Renewed
SUB00000460,100264,Free,2026-01-20,2026-07-20,0,Active,Renewed
SUB00000461,100265,Enterprise,2025-02-08,2025-09-08,149,Ended,Renewed
SUB00000462,100265,Enterprise,2025-09-09,2026-05-09,149,Ended,Renewed
SUB00000463,100265,Enterprise,2026-05-10,2026-08-31,149,Active,Pending
SUB00000464,100266,Free,2023-04-17,2023-12-17,0,Active,Renewed
SUB00000465,100267,Free,2025-04-20,2025-07-20,0,Ended,Renewed
SUB00000466,100267,Free,2025-07-21,2026-05-21,0,Active,Renewed
SUB00000467,100268,Free,2023-03-28,2023-05-28,0,Expired,Not Renewed
SUB00000468,100269,Basic,2022-01-15,2022-04-15,19,Ended,Renewed
SUB00000469,100269,Basic,2022-04-16,2023-04-16,19,Active,Renewed
SUB00000470,100270,Free,2022-05-26,2023-04-26,0,Ended,Renewed
SUB00000471,100270,Basic,2023-04-27,2024-01-27,19,Active,Renewed
SUB00000472,100271,Free,2025-12-20,2026-05-20,0,Ended,Renewed
SUB00000473,100271,Free,2026-05-21,2026-08-31,0,Ended,Renewed
SUB00000474,100272,Pro,2025-07-16,2026-06-16,49,Active,Renewed
SUB00000475,100273,Free,2022-05-01,2022-09-01,0,Ended,Renewed
SUB00000476,100273,Free,2022-09-02,2023-05-02,0,Active,Renewed
SUB00000477,100274,Free,2023-04-14,2023-09-14,0,Ended,Renewed
SUB00000478,100274,Free,2023-09-15,2024-06-15,0,Active,Renewed
SUB00000479,100275,Basic,2022-05-19,2023-03-19,19,Ended,Renewed
SUB00000480,100275,Basic,2023-03-20,2024-02-20,19,Ended,Renewed
SUB00000481,100275,Basic,2024-02-21,2024-12-21,19,Ended,Renewed
SUB00000482,100275,Basic,2024-12-22,2025-07-22,19,Active,Renewed
SUB00000483,100276,Free,2022-03-06,2022-09-06,0,Ended,Renewed
SUB00000484,100276,Free,2022-09-07,2022-12-07,0,Ended,Renewed
SUB00000485,100276,Free,2022-12-08,2023-12-08,0,Active,Renewed
SUB00000486,100277,Basic,2023-11-08,2024-02-08,19,Active,Renewed
SUB00000487,100278,Free,2022-05-26,2023-01-26,0,Ended,Renewed
SUB00000488,100278,Free,2023-01-27,2023-09-27,0,Active,Renewed
SUB00000489,100279,Free,2024-11-18,2025-09-18,0,Cancelled,Cancelled
SUB00000490,100280,Pro,2023-05-03,2023-08-03,49,Ended,Renewed
SUB00000491,100280,Pro,2023-08-04,2024-06-04,49,Ended,Renewed
SUB00000492,100280,Basic,2024-06-05,2025-04-05,19,Active,Renewed
SUB00000493,100281,Free,2023-07-25,2024-03-25,0,Ended,Renewed
SUB00000494,100281,Free,2024-03-26,2024-09-26,0,Active,Renewed
SUB00000495,100282,Free,2025-10-02,2026-05-02,0,Expired,Not Renewed
SUB00000496,100283,Free,2024-09-21,2025-06-21,0,Ended,Renewed
SUB00000497,100283,Free,2025-06-22,2025-09-22,0,Active,Renewed
SUB00000498,100284,Free,2023-03-15,2023-04-15,0,Ended,Renewed
SUB00000499,100284,Basic,2023-04-16,2023-08-16,19,Expired,Not Renewed
SUB00000500,100285,Basic,2025-01-09,2025-06-09,19,Ended,Renewed
SUB00000501,100285,Basic,2025-06-10,2025-07-10,19,Ended,Renewed
SUB00000502,100285,Basic,2025-07-11,2026-04-11,19,Active,Renewed
SUB00000503,100286,Free,2022-09-28,2023-06-28,0,Ended,Renewed
SUB00000504,100286,Free,2023-06-29,2024-05-29,0,Ended,Renewed
SUB00000505,100286,Free,2024-05-30,2024-09-30,0,Active,Renewed
SUB00000506,100287,Free,2026-01-21,2026-08-21,0,Expired,Not Renewed
SUB00000507,100288,Free,2025-03-15,2026-01-15,0,Ended,Renewed
SUB00000508,100288,Free,2026-01-16,2026-08-16,0,Ended,Renewed
SUB00000509,100288,Free,2026-08-17,2026-08-31,0,Active,Pending
SUB00000510,100289,Free,2025-03-26,2025-10-26,0,Expired,Not Renewed
SUB00000511,100290,Free,2024-08-26,2025-06-26,0,Ended,Renewed
SUB00000512,100290,Free,2025-06-27,2026-06-27,0,Ended,Renewed
SUB00000513,100290,Free,2026-06-28,2026-08-31,0,Active,Pending
SUB00000514,100291,Free,2023-05-13,2023-07-13,0,Ended,Renewed
SUB00000515,100291,Free,2023-07-14,2024-07-14,0,Active,Renewed
SUB00000516,100292,Free,2026-05-26,2026-08-31,0,Active,Pending
SUB00000517,100293,Free,2024-08-26,2024-12-26,0,Expired,Not Renewed
SUB00000518,100294,Free,2026-07-12,2026-08-31,0,Active,Pending
SUB00000519,100295,Free,2024-04-13,2025-01-13,0,Ended,Renewed
SUB00000520,100295,Free,2025-01-14,2025-09-14,0,Active,Renewed
SUB00000521,100296,Free,2023-01-25,2023-12-25,0,Ended,Renewed
SUB00000522,100296,Free,2023-12-26,2024-04-26,0,Expired,Not Renewed
SUB00000523,100297,Free,2022-07-13,2022-12-13,0,Active,Renewed
SUB00000524,100298,Free,2022-07-18,2022-10-18,0,Ended,Renewed
SUB00000525,100298,Free,2022-10-19,2023-08-19,0,Active,Renewed
SUB00000526,100299,Free,2025-09-11,2026-07-11,0,Ended,Renewed
SUB00000527,100299,Free,2026-07-12,2026-08-31,0,Active,Pending
SUB00000528,100300,Free,2024-06-01,2025-04-01,0,Ended,Renewed
SUB00000529,100300,Free,2025-04-02,2025-12-02,0,Active,Renewed
SUB00000530,100301,Free,2023-12-27,2024-05-27,0,Ended,Renewed
SUB00000531,100301,Free,2024-05-28,2025-05-28,0,Active,Renewed
SUB00000532,100302,Basic,2024-05-17,2025-01-17,19,Expired,Not Renewed
SUB00000533,100303,Free,2024-04-21,2024-08-21,0,Active,Renewed
SUB00000534,100304,Free,2024-08-14,2025-04-14,0,Ended,Renewed
SUB00000535,100304,Free,2025-04-15,2025-07-15,0,Active,Renewed
SUB00000536,100305,Enterprise,2026-02-02,2026-08-31,149,Ended,Renewed
SUB00000537,100306,Basic,2022-04-21,2022-12-21,19,Expired,Not Renewed
SUB00000538,100307,Basic,2025-10-11,2026-06-11,19,Ended,Renewed
SUB00000539,100307,Pro,2026-06-12,2026-08-31,49,Ended,Renewed
SUB00000540,100308,Free,2025-08-31,2025-10-31,0,Ended,Renewed
SUB00000541,100308,Free,2025-11-01,2026-02-01,0,Ended,Renewed
SUB00000542,100308,Basic,2026-02-02,2026-08-31,19,Ended,Renewed
SUB00000543,100309,Free,2025-08-16,2026-06-16,0,Ended,Renewed
SUB00000544,100309,Basic,2026-06-17,2026-08-31,19,Active,Pending
SUB00000545,100310,Basic,2022-07-21,2023-01-21,19,Ended,Renewed
SUB00000546,100310,Basic,2023-01-22,2023-04-22,19,Active,Renewed
SUB00000547,100311,Free,2022-05-05,2022-07-05,0,Ended,Renewed
SUB00000548,100311,Free,2022-07-06,2023-06-06,0,Active,Renewed
SUB00000549,100312,Free,2024-04-04,2025-04-04,0,Active,Renewed
SUB00000550,100313,Free,2026-01-31,2026-08-31,0,Active,Pending
SUB00000551,100314,Free,2023-11-26,2024-05-26,0,Ended,Renewed
SUB00000552,100314,Free,2024-05-27,2025-02-27,0,Active,Renewed
SUB00000553,100315,Pro,2026-06-28,2026-08-31,49,Active,Pending
SUB00000554,100316,Free,2022-08-12,2023-02-12,0,Expired,Not Renewed
SUB00000555,100317,Free,2023-05-25,2024-05-25,0,Ended,Renewed
SUB00000556,100317,Free,2024-05-26,2025-04-26,0,Active,Renewed
SUB00000557,100318,Free,2023-01-28,2023-02-28,0,Expired,Not Renewed
SUB00000558,100319,Free,2023-01-25,2023-05-25,0,Expired,Not Renewed
SUB00000559,100320,Free,2025-01-03,2025-05-03,0,Ended,Renewed
SUB00000560,100320,Free,2025-05-04,2025-08-04,0,Ended,Renewed
SUB00000561,100320,Basic,2025-08-05,2025-12-05,19,Active,Renewed
SUB00000562,100321,Free,2024-07-07,2024-08-07,0,Expired,Not Renewed
SUB00000563,100322,Pro,2022-10-15,2023-08-15,49,Ended,Renewed
SUB00000564,100322,Pro,2023-08-16,2024-03-16,49,Expired,Not Renewed
SUB00000565,100323,Free,2024-05-14,2025-05-14,0,Active,Renewed
SUB00000566,100324,Free,2023-01-11,2023-11-11,0,Active,Renewed
SUB00000567,100325,Free,2023-07-25,2024-03-25,0,Ended,Renewed
SUB00000568,100325,Free,2024-03-26,2025-03-26,0,Ended,Renewed
SUB00000569,100325,Free,2025-03-27,2025-09-27,0,Active,Renewed
SUB00000570,100326,Basic,2024-08-05,2025-04-05,19,Expired,Not Renewed
SUB00000571,100327,Free,2023-05-27,2024-01-27,0,Expired,Not Renewed
SUB00000572,100328,Basic,2022-06-04,2023-03-04,19,Active,Renewed
SUB00000573,100329,Pro,2024-06-26,2024-09-26,49,Ended,Renewed
SUB00000574,100329,Pro,2024-09-27,2025-09-27,49,Active,Renewed
SUB00000575,100330,Basic,2026-07-13,2026-08-31,19,Active,Pending
SUB00000576,100331,Basic,2025-02-01,2025-11-01,19,Ended,Renewed
SUB00000577,100331,Basic,2025-11-02,2026-01-02,19,Expired,Not Renewed
SUB00000578,100332,Free,2022-07-20,2022-12-20,0,Ended,Renewed
SUB00000579,100332,Free,2022-12-21,2023-09-21,0,Cancelled,Cancelled
SUB00000580,100333,Free,2022-04-14,2022-08-14,0,Ended,Renewed
SUB00000581,100333,Free,2022-08-15,2023-02-15,0,Ended,Renewed
SUB00000582,100333,Free,2023-02-16,2023-09-16,0,Ended,Renewed
SUB00000583,100333,Basic,2023-09-17,2024-03-17,19,Active,Renewed
SUB00000584,100334,Free,2025-08-28,2026-02-28,0,Active,Renewed
SUB00000585,100335,Free,2025-01-12,2025-12-12,0,Ended,Renewed
SUB00000586,100335,Free,2025-12-13,2026-03-13,0,Expired,Not Renewed
SUB00000587,100336,Free,2022-01-31,2023-01-31,0,Ended,Renewed
SUB00000588,100336,Free,2023-02-01,2024-02-01,0,Ended,Renewed
SUB00000589,100336,Free,2024-02-02,2025-02-02,0,Active,Renewed
SUB00000590,100337,Free,2022-07-11,2022-12-11,0,Active,Renewed
SUB00000591,100338,Free,2026-03-24,2026-08-31,0,Expired,Not Renewed
SUB00000592,100339,Free,2023-04-30,2023-11-30,0,Active,Renewed
SUB00000593,100340,Free,2022-12-07,2023-06-07,0,Active,Renewed
SUB00000594,100341,Basic,2024-04-12,2024-12-12,19,Ended,Renewed
SUB00000595,100341,Pro,2024-12-13,2025-08-13,49,Expired,Not Renewed
SUB00000596,100342,Pro,2024-09-21,2025-06-21,49,Cancelled,Cancelled
SUB00000597,100343,Free,2024-09-12,2025-02-12,0,Ended,Renewed
SUB00000598,100343,Free,2025-02-13,2025-12-13,0,Ended,Renewed
SUB00000599,100343,Free,2025-12-14,2026-08-31,0,Active,Pending
SUB00000600,100344,Basic,2023-03-14,2024-02-14,19,Ended,Renewed
SUB00000601,100344,Basic,2024-02-15,2025-01-15,19,Active,Renewed
SUB00000602,100345,Free,2024-04-01,2025-03-01,0,Active,Renewed
SUB00000603,100346,Basic,2022-05-01,2023-02-01,19,Ended,Renewed
SUB00000604,100346,Basic,2023-02-02,2023-09-02,19,Ended,Renewed
SUB00000605,100346,Basic,2023-09-03,2023-12-03,19,Active,Renewed
SUB00000606,100347,Free,2022-12-04,2023-05-04,0,Ended,Renewed
SUB00000607,100347,Free,2023-05-05,2023-11-05,0,Ended,Renewed
SUB00000608,100347,Free,2023-11-06,2024-05-06,0,Ended,Renewed
SUB00000609,100347,Free,2024-05-07,2024-09-07,0,Active,Renewed
SUB00000610,100348,Basic,2024-02-16,2024-08-16,19,Ended,Renewed
SUB00000611,100348,Pro,2024-08-17,2025-02-17,49,Ended,Renewed
SUB00000612,100348,Pro,2025-02-18,2025-07-18,49,Active,Renewed
SUB00000613,100349,Basic,2022-01-05,2023-01-05,19,Ended,Renewed
SUB00000614,100349,Basic,2023-01-06,2023-06-06,19,Active,Renewed
SUB00000615,100350,Free,2024-03-10,2025-01-10,0,Active,Renewed
SUB00000616,100351,Free,2023-06-28,2023-07-28,0,Ended,Renewed
SUB00000617,100351,Free,2023-07-29,2023-12-29,0,Expired,Not Renewed
SUB00000618,100352,Free,2026-05-25,2026-08-31,0,Ended,Renewed
SUB00000619,100353,Free,2026-05-27,2026-06-27,0,Ended,Renewed
SUB00000620,100353,Free,2026-06-28,2026-08-31,0,Active,Pending
SUB00000621,100354,Free,2024-07-20,2024-08-20,0,Expired,Not Renewed
SUB00000622,100355,Basic,2023-08-08,2023-10-08,19,Expired,Not Renewed
SUB00000623,100356,Basic,2024-05-16,2024-12-16,19,Ended,Renewed
SUB00000624,100356,Basic,2024-12-17,2025-09-17,19,Active,Renewed
SUB00000625,100357,Free,2025-11-27,2026-08-31,0,Active,Pending
SUB00000626,100358,Pro,2026-02-05,2026-08-31,49,Ended,Renewed
SUB00000627,100359,Basic,2026-05-24,2026-07-24,19,Cancelled,Cancelled
SUB00000628,100360,Free,2025-02-12,2026-02-12,0,Active,Renewed
SUB00000629,100361,Free,2025-09-17,2026-04-17,0,Active,Renewed
SUB00000630,100362,Free,2026-01-11,2026-08-11,0,Active,Renewed
SUB00000631,100363,Free,2024-09-23,2025-04-23,0,Ended,Renewed
SUB00000632,100363,Basic,2025-04-24,2026-02-24,19,Active,Renewed
SUB00000633,100364,Basic,2022-11-14,2023-06-14,19,Ended,Renewed
SUB00000634,100364,Basic,2023-06-15,2023-09-15,19,Active,Renewed
SUB00000635,100365,Basic,2023-01-24,2024-01-24,19,Ended,Renewed
SUB00000636,100365,Basic,2024-01-25,2024-04-25,19,Active,Renewed
SUB00000637,100366,Free,2023-08-31,2023-09-30,0,Ended,Renewed
SUB00000638,100366,Basic,2023-10-01,2024-09-01,19,Ended,Renewed
SUB00000639,100366,Basic,2024-09-02,2025-06-02,19,Active,Renewed
SUB00000640,100367,Pro,2023-03-22,2023-08-22,49,Active,Renewed
SUB00000641,100368,Basic,2022-04-30,2022-10-30,19,Ended,Renewed
SUB00000642,100368,Basic,2022-10-31,2022-12-31,19,Ended,Renewed
SUB00000643,100368,Basic,2023-01-01,2023-10-01,19,Ended,Renewed
SUB00000644,100368,Basic,2023-10-02,2024-06-02,19,Active,Renewed
SUB00000645,100369,Free,2025-04-01,2025-06-01,0,Expired,Not Renewed
SUB00000646,100370,Basic,2026-02-15,2026-08-31,19,Ended,Renewed
SUB00000647,100371,Free,2025-01-15,2025-06-15,0,Expired,Not Renewed
SUB00000648,100372,Free,2022-05-05,2023-05-05,0,Active,Renewed
SUB00000649,100373,Free,2026-03-12,2026-08-31,0,Ended,Renewed
SUB00000650,100374,Free,2023-10-05,2024-03-05,0,Active,Renewed
SUB00000651,100375,Basic,2022-04-28,2023-04-28,19,Ended,Renewed
SUB00000652,100375,Basic,2023-04-29,2023-08-29,19,Active,Renewed
SUB00000653,100376,Free,2022-04-13,2022-10-13,0,Ended,Renewed
SUB00000654,100376,Free,2022-10-14,2023-10-14,0,Ended,Renewed
SUB00000655,100376,Basic,2023-10-15,2024-03-15,19,Ended,Renewed
SUB00000656,100376,Basic,2024-03-16,2024-08-16,19,Active,Renewed
SUB00000657,100377,Free,2025-04-11,2025-06-11,0,Ended,Renewed
SUB00000658,100377,Free,2025-06-12,2025-11-12,0,Active,Renewed
SUB00000659,100378,Basic,2024-09-03,2025-03-03,19,Ended,Renewed
SUB00000660,100378,Basic,2025-03-04,2025-11-04,19,Active,Renewed
SUB00000661,100379,Basic,2024-10-26,2025-01-26,19,Ended,Renewed
SUB00000662,100379,Basic,2025-01-27,2025-03-27,19,Ended,Renewed
SUB00000663,100379,Pro,2025-03-28,2026-03-28,49,Ended,Renewed
SUB00000664,100379,Pro,2026-03-29,2026-08-31,49,Active,Pending
SUB00000665,100380,Free,2024-12-23,2025-07-23,0,Cancelled,Cancelled
SUB00000666,100381,Free,2022-11-19,2023-07-19,0,Active,Renewed
SUB00000667,100382,Free,2022-04-27,2022-10-27,0,Expired,Not Renewed
SUB00000668,100383,Pro,2024-11-06,2025-02-06,49,Expired,Not Renewed
SUB00000669,100384,Free,2022-06-14,2023-05-14,0,Active,Renewed
SUB00000670,100385,Basic,2023-01-16,2023-03-16,19,Cancelled,Cancelled
SUB00000671,100386,Pro,2022-05-21,2022-10-21,49,Active,Renewed
SUB00000672,100387,Free,2025-05-03,2025-11-03,0,Expired,Not Renewed
SUB00000673,100388,Free,2022-05-20,2022-10-20,0,Ended,Renewed
SUB00000674,100388,Free,2022-10-21,2023-05-21,0,Active,Renewed
SUB00000675,100389,Basic,2025-10-14,2026-05-14,19,Active,Renewed
SUB00000676,100390,Free,2023-04-27,2023-09-27,0,Active,Renewed
SUB00000677,100391,Free,2024-04-06,2024-07-06,0,Ended,Renewed
SUB00000678,100391,Free,2024-07-07,2025-07-07,0,Active,Renewed
SUB00000679,100392,Free,2022-09-03,2022-10-03,0,Ended,Renewed
SUB00000680,100392,Free,2022-10-04,2022-11-04,0,Ended,Renewed
SUB00000681,100392,Pro,2022-11-05,2023-09-05,49,Ended,Renewed
SUB00000682,100392,Pro,2023-09-06,2024-03-06,49,Active,Renewed
SUB00000683,100393,Basic,2025-03-12,2025-04-12,19,Expired,Not Renewed
SUB00000684,100394,Basic,2023-05-20,2023-10-20,19,Ended,Renewed
SUB00000685,100394,Basic,2023-10-21,2024-05-21,19,Active,Renewed
SUB00000686,100395,Free,2025-03-31,2026-02-28,0,Ended,Renewed
SUB00000687,100395,Free,2026-03-01,2026-08-31,0,Cancelled,Cancelled
SUB00000688,100396,Basic,2025-05-02,2025-08-02,19,Active,Renewed
SUB00000689,100397,Free,2022-03-23,2022-09-23,0,Ended,Renewed
SUB00000690,100397,Free,2022-09-24,2023-05-24,0,Active,Renewed
SUB00000691,100398,Basic,2025-06-22,2026-02-22,19,Active,Renewed
SUB00000692,100399,Free,2022-06-17,2022-12-17,0,Expired,Not Renewed
