user_id,signup_date,country,age_group,gender,acquisition_channel,device_type,initial_plan,account_status
100373,2026-03-12,India,25-34,Male,Instagram,Desktop,Free,Active
100374,2023-10-05,UK,25-34,Female,Referral,Mobile,Free,Active
100375,2022-04-28,India,45-54,Male,Google Ads,Desktop,Basic,Active
100376,2022-04-13,India,25-34,Male,Organic Search,Desktop,Free,Active
100377,2025-04-11,Germany,45-54,Female,Facebook Ads,Mobile,Free,Active
100378,2024-09-03,India,25-34,Male,Facebook Ads,Mobile,Basic,Active
100379,2024-10-26,Australia,35-44,Female,Organic Search,Desktop,Basic,Active
100380,2024-12-23,India,18-24,Female,Google Ads,Tablet,Free,Churned
100381,2022-11-19,India,18-24,Male,Google Ads,Desktop,Free,Active
100382,2022-04-27,UK,55+,Female,Instagram,Desktop,Free,Inactive
100383,2024-11-06,UK,18-24,Female,LinkedIn,Desktop,Pro,Inactive
100384,2022-06-14,Germany,35-44,Other,Google Ads,Mobile,Free,Active
100385,2023-01-16,Canada,18-24,Male,LinkedIn,Desktop,Basic,Churned
100386,2022-05-21,Australia,25-34,Male,Google Ads,Desktop,Pro,Active
100387,2025-05-03,India,18-24,Male,Instagram,Mobile,Free,Inactive
100388,2022-05-20,India,35-44,Female,Facebook Ads,Desktop,Free,Active
100389,2025-10-14,Canada,25-34,Female,Email,Desktop,Basic,Active
100390,2023-04-27,Australia,25-34,Male,Instagram,Desktop,Free,Active
100391,2024-04-06,UAE,25-34,Male,Organic Search,Desktop,Free,Active
100392,2022-09-03,India,18-24,Female,LinkedIn,Desktop,Free,Active
100393,2025-03-12,India,25-34,Female,Instagram,Mobile,Basic,Inactive
100394,2023-05-20,Australia,25-34,Male,Google Ads,Mobile,Basic,Active
100395,2025-03-31,India,25-34,Male,Organic Search,Desktop,Free,Churned
100396,2025-05-02,Singapore,35-44,Male,Facebook Ads,Mobile,Basic,Active
100397,2022-03-23,Germany,18-24,Male,Facebook Ads,Mobile,Free,Active
100398,2025-06-22,USA,25-34,Male,LinkedIn,Desktop,Basic,Active
100399,2022-06-17,Canada,35-44,Male,Organic Search,Desktop,Free,Inactive
100400,2024-05-08,Canada,25-34,Male,Google Ads,Desktop,Free,Active
100401,2025-09-08,India,25-34,Male,Facebook Ads,Desktop,Free,Active
100402,2025-04-10,Singapore,35-44,Male,Referral,Desktop,Free,Active
100403,2025-03-03,USA,35-44,Male,Instagram,Desktop,Free,Active
100404,2024-12-06,Australia,35-44,Male,Google Ads,Desktop,Free,Active
100405,2023-10-10,India,25-34,Male,Email,Desktop,Free,Active
100406,2023-06-19,Singapore,18-24,Female,Google Ads,Desktop,Free,Inactive
100407,2023-02-23,India,45-54,Female,LinkedIn,Desktop,Free,Active
100408,2025-10-03,India,35-44,Male,Facebook Ads,Desktop,Free,Active
100409,2026-01-06,Singapore,45-54,Female,Organic Search,Mobile,Free,Active
100410,2023-10-06,India,18-24,Female,Referral,Tablet,Free,Churned
100411,2023-05-04,India,35-44,Male,Facebook Ads,Desktop,Free,Inactive
100412,2023-06-28,UAE,25-34,Female,Organic Search,Desktop,Basic,Active
100413,2024-03-21,UAE,45-54,Male,Email,Desktop,Free,Active
100414,2022-09-26,USA,25-34,Male,Instagram,Mobile,Free,Churned
100415,2025-10-07,UK,25-34,Female,Google Ads,Mobile,Basic,Active
100416,2025-08-14,USA,45-54,Male,Google Ads,Mobile,Free,Churned
100417,2023-09-07,India,25-34,Female,Google Ads,Mobile,Free,Active
100418,2024-07-25,India,35-44,Female,LinkedIn,Mobile,Free,Churned
100419,2023-10-10,UK,18-24,Male,Organic Search,Desktop,Enterprise,Active
100420,2026-03-20,Canada,25-34,Female,Google Ads,Tablet,Free,Active
100421,2022-05-29,Australia,25-34,Male,Google Ads,Mobile,Free,Active
100422,2022-01-20,Australia,25-34,Male,Organic Search,Desktop,Free,Active
100423,2024-07-27,India,35-44,Male,Facebook Ads,Desktop,Free,Active
100424,2025-06-26,USA,25-34,Female,Organic Search,Desktop,Pro,Churned
100425,2025-02-27,India,25-34,Female,Facebook Ads,Desktop,Basic,Active
100426,2022-07-24,USA,35-44,Female,Google Ads,Mobile,Basic,Active
100427,2022-05-31,USA,25-34,Male,Instagram,Desktop,Basic,Active
100428,2025-01-06,Germany,25-34,Male,Google Ads,Mobile,Basic,Active
100429,2023-03-13,India,35-44,Male,Google Ads,Mobile,Free,Active
100430,2024-11-02,India,25-34,Female,Email,Mobile,Free,Active
100431,2023-06-28,India,35-44,Female,Referral,Mobile,Basic,Active
100432,2022-09-29,Canada,25-34,Female,Google Ads,Desktop,Free,Inactive
100433,2023-12-16,UK,55+,Female,Facebook Ads,Mobile,Free,Active
100434,2022-05-21,India,45-54,Male,Google Ads,Mobile,Basic,Active
100435,2023-05-16,India,35-44,Male,Google Ads,Desktop,Free,Active
100436,2024-01-27,Canada,25-34,Male,Organic Search,Mobile,Free,Active
100437,2023-08-07,India,35-44,Female,Organic Search,Desktop,Free,Active
100438,2022-11-20,Australia,35-44,Male,Referral,Desktop,Free,Active
100439,2024-06-16,Canada,25-34,Female,Organic Search,Desktop,Free,Inactive
100440,2025-01-17,India,18-24,Male,Facebook Ads,Desktop,Free,Inactive
100441,2025-12-11,India,25-34,Female,Email,Desktop,Pro,Active
100442,2023-09-12,UAE,35-44,Female,Organic Search,Mobile,Basic,Churned
100443,2025-06-06,India,25-34,Male,Google Ads,Mobile,Pro,Active
100444,2026-07-11,India,35-44,Female,Google Ads,Mobile,Free,Active
100445,2025-09-01,Australia,25-34,Male,Organic Search,Mobile,Basic,Active
100446,2024-12-19,UAE,25-34,Male,Google Ads,Mobile,Basic,Active
100447,2022-01-17,UAE,35-44,Female,Referral,Desktop,Basic,Active
100448,2025-09-29,Canada,18-24,Female,Google Ads,Desktop,Free,Inactive
100449,2026-08-01,India,35-44,Male,Email,Mobile,Free,Active
100450,2025-02-09,India,55+,Female,Organic Search,Mobile,Free,Inactive
100451,2023-09-06,Australia,35-44,Male,Google Ads,Desktop,Free,Active
100452,2025-09-20,USA,25-34,Male,Email,Desktop,Basic,Active
100453,2022-08-01,USA,45-54,Female,Referral,Desktop,Basic,Active
100454,2022-10-03,Singapore,25-34,Male,Google Ads,Mobile,Free,Active
100455,2023-06-26,India,25-34,Male,Google Ads,Desktop,Basic,Churned
100456,2022-08-25,USA,25-34,Female,LinkedIn,Mobile,Free,Active
100457,2022-08-08,India,18-24,Male,Instagram,Desktop,Basic,Churned
100458,2026-03-01,USA,25-34,Male,Google Ads,Mobile,Free,Active
100459,2025-02-07,India,35-44,Male,Google Ads,Mobile,Enterprise,Active
100460,2022-11-15,India,25-34,Male,Organic Search,Desktop,Free,Active
100461,2023-07-12,India,25-34,Female,Facebook Ads,Desktop,Free,Active
100462,2023-08-01,UK,35-44,Male,Facebook Ads,Desktop,Basic,Active
100463,2025-05-23,Canada,25-34,Female,Facebook Ads,Desktop,Free,Active
100464,2023-03-08,USA,35-44,Male,Instagram,Mobile,Free,Active
100465,2026-01-09,UAE,45-54,Male,Facebook Ads,Desktop,Free,Active
100466,2023-12-04,India,18-24,Female,Organic Search,Mobile,Free,Active
100467,2023-02-21,India,25-34,Female,Google Ads,Desktop,Pro,Active
100468,2025-11-08,Germany,25-34,Male,Instagram,Mobile,Free,Inactive
100469,2025-07-22,India,25-34,Male,Organic Search,Desktop,Free,Active
100470,2023-06-25,UAE,25-34,Female,Facebook Ads,Tablet,Free,Active
100471,2024-11-01,India,18-24,Female,Organic Search,Mobile,Free,Active
100472,2024-09-27,UAE,35-44,Male,Facebook Ads,Mobile,Free,Active
100473,2023-05-30,India,25-34,Male,LinkedIn,Desktop,Basic,Active
100474,2022-04-15,Singapore,25-34,Male,Facebook Ads,Desktop,Free,Active
100475,2022-07-09,USA,45-54,Male,Referral,Mobile,Free,Active
100476,2025-07-23,UAE,25-34,Female,Email,Mobile,Basic,Active
100477,2024-05-17,India,25-34,Female,Google Ads,Mobile,Free,Inactive
100478,2026-08-26,USA,18-24,Male,Google Ads,Mobile,Free,Active
100479,2023-07-21,UAE,25-34,Male,Email,Mobile,Pro,Active
100480,2022-04-01,USA,45-54,Male,Google Ads,Desktop,Basic,Churned
100481,2022-01-08,UK,25-34,Male,Organic Search,Mobile,Enterprise,Active
100482,2023-11-15,UK,25-34,Male,Google Ads,Mobile,Free,Active
100483,2026-04-29,USA,45-54,Male,Organic Search,Mobile,Free,Inactive
100484,2022-09-25,UK,25-34,Male,Organic Search,Desktop,Free,Inactive
100485,2025-07-28,USA,55+,Female,Google Ads,Tablet,Free,Active
100486,2023-06-21,Singapore,35-44,Male,LinkedIn,Mobile,Basic,Active
100487,2022-11-27,India,45-54,Female,Referral,Desktop,Free,Active
100488,2026-02-27,India,35-44,Female,Referral,Desktop,Basic,Active
100489,2024-06-23,UAE,55+,Female,Referral,Desktop,Free,Active
100490,2025-02-03,Singapore,25-34,Female,Organic Search,Desktop,Pro,Active
100491,2025-12-16,USA,35-44,Female,Google Ads,Tablet,Free,Active
100492,2024-05-25,UK,18-24,Male,Google Ads,Desktop,Free,Inactive
100493,2025-02-22,India,45-54,Male,Organic Search,Desktop,Basic,Active
100494,2022-01-20,India,25-34,Male,Email,Desktop,Free,Inactive
100495,2022-08-18,USA,35-44,Female,Google Ads,Desktop,Free,Active
100496,2022-06-04,India,25-34,Male,Facebook Ads,Mobile,Pro,Active
100497,2025-11-16,USA,45-54,Male,Google Ads,Mobile,Free,Active
100498,2022-11-02,India,18-24,Male,Instagram,Mobile,Pro,Active
100499,2025-01-22,UAE,45-54,Male,Email,Desktop,Pro,Active
100500,2022-03-15,UAE,35-44,Male,Instagram,Desktop,Free,Active
100501,2024-01-27,UK,55+,Male,Instagram,Tablet,Free,Active
100502,2025-04-07,USA,25-34,Male,LinkedIn,Mobile,Basic,Inactive
100503,2025-02-05,India,25-34,Female,Referral,Desktop,Free,Active
100504,2022-10-31,Australia,25-34,Male,Google Ads,Desktop,Free,Active
100505,2024-05-30,UK,25-34,Female,Facebook Ads,Desktop,Free,Inactive
100506,2022-09-19,India,18-24,Male,Facebook Ads,Desktop,Free,Active
100507,2022-03-27,Singapore,25-34,Female,Organic Search,Mobile,Basic,Inactive
100508,2023-09-24,Australia,35-44,Male,LinkedIn,Mobile,Free,Active
100509,2024-01-17,UAE,18-24,Male,LinkedIn,Desktop,Free,Inactive
100510,2026-06-19,Canada,25-34,Male,Organic Search,Mobile,Basic,Active
100511,2022-03-23,UK,45-54,Male,Google Ads,Mobile,Free,Active
100512,2024-01-03,India,18-24,Male,Organic Search,Mobile,Basic,Active
100513,2023-03-07,Singapore,25-34,Male,Instagram,Tablet,Pro,Active
100514,2025-10-28,Germany,18-24,Female,Facebook Ads,Desktop,Free,Active
100515,2023-05-27,India,35-44,Female,Instagram,Tablet,Free,Active
100516,2025-09-27,India,45-54,Female,LinkedIn,Tablet,Free,Active
100517,2022-07-30,India,45-54,Male,Email,Mobile,Free,Active
100518,2023-12-26,Australia,45-54,Male,Instagram,Desktop,Free,Active
100519,2026-05-17,UAE,25-34,Female,Organic Search,Mobile,Free,Active
100520,2025-02-20,India,25-34,Male,Email,Desktop,Free,Active
100521,2024-04-12,USA,35-44,Male,Referral,Tablet,Free,Active
100522,2025-06-25,India,45-54,Male,Email,Mobile,Free,Churned
100523,2026-03-15,UAE,35-44,Male,Email,Desktop,Basic,Active
100524,2022-11-13,Germany,25-34,Female,Organic Search,Mobile,Free,Active
100525,2023-04-30,Germany,25-34,Male,Facebook Ads,Desktop,Free,Inactive
100526,2022-11-29,USA,25-34,Female,Organic Search,Mobile,Free,Active
100527,2026-06-27,India,18-24,Male,Instagram,Mobile,Free,Active
100528,2026-07-19,India,18-24,Male,Google Ads,Mobile,Free,Active
100529,2022-12-29,India,25-34,Male,Organic Search,Desktop,Free,Churned
100530,2024-04-24,Germany,35-44,Male,Email,Mobile,Free,Inactive
100531,2022-02-20,Australia,35-44,Female,Instagram,Desktop,Free,Active
100532,2023-01-03,UAE,45-54,Female,Referral,Desktop,Basic,Active
100533,2026-02-17,UAE,25-34,Male,Google Ads,Mobile,Free,Active
100534,2023-11-12,USA,25-34,Male,LinkedIn,Desktop,Free,Active
100535,2026-05-22,Canada,35-44,Male,Organic Search,Desktop,Free,Active
100536,2024-04-23,UAE,25-34,Male,Google Ads,Tablet,Free,Active
100537,2026-07-01,Germany,18-24,Male,Facebook Ads,Desktop,Free,Active
100538,2025-10-03,India,18-24,Male,Google Ads,Mobile,Free,Active
100539,2026-02-14,USA,35-44,Male,LinkedIn,Mobile,Free,Active
100540,2026-07-19,India,45-54,Female,Organic Search,Mobile,Free,Active
100541,2023-05-24,UAE,35-44,Male,Organic Search,Mobile,Free,Churned
100542,2023-07-01,UK,18-24,Male,Organic Search,Desktop,Free,Active
100543,2022-11-23,India,25-34,Female,Google Ads,Desktop,Free,Active
100544,2026-06-01,UK,45-54,Male,Instagram,Mobile,Free,Active
100545,2025-12-07,UK,35-44,Male,Email,Desktop,Free,Active
100546,2022-08-10,India,35-44,Male,Facebook Ads,Tablet,Free,Active
100547,2024-02-23,India,35-44,Male,Organic Search,Tablet,Basic,Active
100548,2022-03-21,UK,45-54,Male,Referral,Desktop,Free,Active
100549,2024-08-21,USA,25-34,Male,Email,Tablet,Free,Active
100550,2023-04-01,Australia,25-34,Female,Facebook Ads,Desktop,Free,Active
100551,2023-02-13,USA,18-24,Female,LinkedIn,Tablet,Basic,Active
100552,2026-07-31,Germany,45-54,Male,LinkedIn,Desktop,Basic,Active
100553,2024-07-31,USA,18-24,Male,Organic Search,Mobile,Basic,Active
100554,2023-12-18,USA,25-34,Female,Google Ads,Tablet,Free,Active
100555,2023-09-18,Germany,35-44,Female,Organic Search,Mobile,Pro,Inactive
100556,2026-08-08,India,55+,Male,Google Ads,Desktop,Free,Active
100557,2026-06-17,India,25-34,Male,Email,Mobile,Free,Active
100558,2023-04-12,India,35-44,Male,Referral,Desktop,Free,Active
100559,2023-04-02,Canada,55+,Male,Organic Search,Mobile,Free,Inactive
100560,2022-02-18,UK,25-34,Male,Organic Search,Mobile,Pro,Active
100561,2025-09-13,Canada,25-34,Male,Referral,Desktop,Free,Active
100562,2023-01-31,India,25-34,Male,Organic Search,Mobile,Basic,Active
100563,2024-03-27,India,35-44,Female,Email,Mobile,Basic,Inactive
100564,2023-11-04,India,18-24,Male,Facebook Ads,Desktop,Free,Active
100565,2023-07-25,India,35-44,Female,Organic Search,Mobile,Free,Inactive
100566,2022-05-23,USA,18-24,Male,Google Ads,Mobile,Free,Churned
100567,2026-05-03,India,35-44,Male,Instagram,Mobile,Free,Active
100568,2023-07-26,USA,35-44,Male,Google Ads,Mobile,Free,Active
100569,2023-12-21,Singapore,35-44,Male,Referral,Mobile,Free,Active
100570,2025-08-06,India,25-34,Female,Organic Search,Desktop,Free,Active
100571,2024-11-09,USA,35-44,Male,Facebook Ads,Mobile,Basic,Inactive
100572,2024-03-29,Australia,18-24,Male,Instagram,Tablet,Basic,Active
100573,2025-10-23,India,35-44,Female,Instagram,Desktop,Basic,Active
100574,2025-01-03,UK,25-34,Female,Facebook Ads,Desktop,Free,Active
100575,2023-11-10,Germany,35-44,Male,Email,Desktop,Free,Active
100576,2022-02-26,UAE,18-24,Male,Referral,Mobile,Free,Active
100577,2022-08-25,India,18-24,Male,Instagram,Mobile,Free,Inactive
100578,2023-06-19,Singapore,25-34,Male,Google Ads,Mobile,Free,Active
100579,2023-01-01,USA,25-34,Male,Referral,Tablet,Free,Active
100580,2025-04-04,India,25-34,Male,Google Ads,Mobile,Free,Active
100581,2023-06-28,USA,35-44,Male,Google Ads,Mobile,Free,Active
100582,2022-03-20,UAE,18-24,Male,Google Ads,Desktop,Free,Active
100583,2022-08-11,USA,25-34,Male,Google Ads,Mobile,Free,Inactive
100584,2025-05-06,India,18-24,Male,Organic Search,Mobile,Free,Active
100585,2024-06-08,UK,25-34,Male,Organic Search,Desktop,Free,Active
100586,2023-12-09,India,35-44,Male,Google Ads,Desktop,Free,Churned
100587,2026-02-01,India,25-34,Female,Instagram,Desktop,Free,Active
100588,2026-05-30,India,25-34,Male,Organic Search,Tablet,Free,Active
100589,2023-10-05,India,25-34,Male,Facebook Ads,Desktop,Free,Active
100590,2024-06-12,India,25-34,Male,Facebook Ads,Desktop,Pro,Inactive
100591,2025-05-26,India,35-44,Male,Email,Mobile,Free,Active
100592,2024-11-13,UK,18-24,Male,Facebook Ads,Desktop,Free,Active
100593,2022-08-25,India,35-44,Female,Organic Search,Mobile,Basic,Inactive
100594,2024-02-28,India,25-34,Female,Organic Search,Mobile,Pro,Churned
100595,2025-03-26,Singapore,35-44,Male,Instagram,Mobile,Free,Active
100596,2023-01-25,USA,45-54,Female,Referral,Desktop,Free,Churned
100597,2023-06-06,UK,35-44,Male,Organic Search,Mobile,Free,Inactive
100598,2022-04-01,India,35-44,Male,Facebook Ads,Mobile,Enterprise,Inactive
100599,2025-12-22,India,25-34,Male,LinkedIn,Mobile,Basic,Churned
100600,2024-06-12,India,25-34,Male,Google Ads,Desktop,Free,Active
100601,2022-01-04,India,25-34,Male,LinkedIn,Mobile,Free,Active
100602,2024-11-30,India,18-24,Male,Organic Search,Desktop,Free,Churned
100603,2026-07-10,India,25-34,Male,Organic Search,Mobile,Free,Active
100604,2025-01-07,India,55+,Male,Google Ads,Desktop,Basic,Churned
100605,2025-11-07,India,35-44,Female,Facebook Ads,Tablet,Basic,Active
100606,2026-01-13,USA,25-34,Male,Referral,Mobile,Basic,Inactive
100607,2026-02-28,India,25-34,Male,Instagram,Desktop,Free,Active
100608,2026-02-18,India,18-24,Female,Email,Desktop,Free,Active
100609,2025-10-05,USA,25-34,Male,Google Ads,Desktop,Free,Active
100610,2023-02-08,UK,25-34,Male,Facebook Ads,Mobile,Free,Inactive
100611,2024-01-16,India,35-44,Female,Email,Desktop,Enterprise,Active
100612,2024-06-02,Australia,25-34,Female,LinkedIn,Mobile,Free,Active
100613,2022-05-24,UK,18-24,Female,Facebook Ads,Desktop,Free,Active
100614,2025-09-22,India,25-34,Female,Instagram,Desktop,Pro,Inactive
100615,2023-11-08,Germany,25-34,Male,Instagram,Desktop,Free,Inactive
100616,2025-06-30,Singapore,25-34,Male,Google Ads,Desktop,Free,Churned
100617,2023-10-05,India,18-24,Male,Google Ads,Desktop,Free,Active
100618,2025-09-20,India,25-34,Female,Organic Search,Mobile,Pro,Active
100619,2022-09-13,Australia,25-34,Female,Organic Search,Tablet,Pro,Inactive
100620,2026-01-14,Canada,25-34,Female,Email,Desktop,Free,Inactive
100621,2023-09-08,India,25-34,Male,Facebook Ads,Desktop,Free,Active
100622,2024-11-04,India,18-24,Female,Organic Search,Desktop,Basic,Active
100623,2023-09-26,India,18-24,Female,Google Ads,Mobile,Free,Active
100624,2025-09-27,USA,18-24,Male,Google Ads,Mobile,Free,Inactive
100625,2024-04-16,UK,35-44,Female,Organic Search,Desktop,Free,Active
100626,2023-10-31,India,25-34,Female,Google Ads,Mobile,Basic,Active
100627,2024-04-04,USA,25-34,Male,Organic Search,Mobile,Free,Active
100628,2025-11-28,Canada,25-34,Female,Organic Search,Mobile,Basic,Active
100629,2023-08-29,India,25-34,Female,Instagram,Desktop,Free,Inactive
100630,2025-02-09,India,45-54,Male,Facebook Ads,Desktop,Free,Active
100631,2022-09-18,Canada,45-54,Male,Facebook Ads,Desktop,Free,Active
100632,2023-01-28,Singapore,25-34,Male,Facebook Ads,Desktop,Free,Active
100633,2024-05-11,USA,35-44,Male,Email,Mobile,Basic,Active
100634,2025-09-23,USA,35-44,Male,Email,Desktop,Free,Inactive
100635,2024-02-16,India,45-54,Female,Google Ads,Desktop,Free,Active
100636,2025-10-19,USA,25-34,Male,Instagram,Desktop,Free,Active
100637,2026-03-13,USA,35-44,Male,Organic Search,Tablet,Pro,Active
100638,2022-12-23,India,25-34,Male,Google Ads,Desktop,Free,Inactive
100639,2025-06-14,India,55+,Female,Organic Search,Desktop,Basic,Active
100640,2025-03-11,India,35-44,Male,Email,Mobile,Free,Active
100641,2023-09-09,India,18-24,Male,LinkedIn,Desktop,Free,Inactive
100642,2024-04-11,India,45-54,Male,Organic Search,Desktop,Basic,Active
100643,2025-01-27,India,55+,Female,Organic Search,Mobile,Free,Inactive
100644,2022-01-01,India,25-34,Female,Email,Mobile,Enterprise,Active
100645,2023-09-15,India,25-34,Male,Facebook Ads,Tablet,Free,Inactive
100646,2023-08-11,Singapore,55+,Male,Organic Search,Tablet,Free,Active
100647,2023-03-07,USA,25-34,Male,Organic Search,Desktop,Basic,Active
100648,2024-05-30,UK,35-44,Male,Email,Mobile,Basic,Churned
100649,2026-05-29,Australia,25-34,Male,Organic Search,Desktop,Free,Active
100650,2025-04-02,USA,18-24,Male,Google Ads,Desktop,Free,Active
100651,2025-05-27,India,25-34,Male,Referral,Mobile,Free,Inactive
100652,2025-09-02,USA,35-44,Female,Referral,Mobile,Basic,Active
100653,2023-10-22,USA,18-24,Male,Organic Search,Mobile,Free,Active
100654,2024-08-10,Canada,25-34,Male,Organic Search,Desktop,Basic,Active
100655,2024-06-23,USA,35-44,Female,Referral,Desktop,Basic,Active
100656,2024-06-24,India,25-34,Male,Facebook Ads,Desktop,Pro,Active
100657,2025-10-15,India,55+,Female,Facebook Ads,Desktop,Free,Active
100658,2023-03-14,India,25-34,Male,Referral,Mobile,Free,Active
100659,2024-11-12,UK,35-44,Male,Instagram,Tablet,Pro,Churned
100660,2024-08-27,USA,25-34,Male,Facebook Ads,Desktop,Free,Inactive
