campaign_id,user_id,campaign_date,campaign_name,channel,impressions,clicks,spend,conversion
CAMP00000320,100320,2024-12-28,Google_Display,Google Ads,16943,1164,2658.33,110
CAMP00000321,100321,2024-06-14,SEO_Content,Organic Search,2540,209,41.13,22
CAMP00000322,100322,2022-09-30,SEO_Content,Organic Search,12847,755,131.35,57
CAMP00000323,100323,2024-05-03,SEO_Content,Organic Search,9162,701,55.32,54
CAMP00000324,100324,2023-01-04,Referral_Invite,Referral,641,154,26.7,31
CAMP00000325,100325,2023-07-08,Facebook_Retargeting,Facebook Ads,9460,223,175.92,11
CAMP00000326,100326,2024-07-08,Facebook_LeadGen,Facebook Ads,11809,515,289.12,31
CAMP00000327,100327,2023-05-18,Google_Remarketing,Google Ads,3089,146,180.45,9
CAMP00000328,100328,2022-05-20,LinkedIn_B2B,LinkedIn,7121,313,909.28,25
CAMP00000329,100329,2024-06-18,Facebook_Conversion,Facebook Ads,4079,136,70.48,6
CAMP00000330,100330,2026-06-22,LinkedIn_SaaS,LinkedIn,7894,294,744.78,18
CAMP00000331,100331,2025-01-10,Referral_Invite,Referral,255,60,27.49,7
CAMP00000332,100332,2022-07-15,Facebook_LeadGen,Facebook Ads,16087,471,549.9,16
CAMP00000333,100333,2022-04-04,SEO_Product,Organic Search,2438,230,32.76,15
CAMP00000334,100334,2025-08-05,Instagram_Reels,Instagram,6236,158,150.17,9
CAMP00000335,100335,2025-01-11,Referral_Invite,Referral,1064,146,32.76,31
CAMP00000336,100336,2022-01-30,Google_Search,Google Ads,10277,600,1482.65,27
CAMP00000337,100337,2022-07-02,Referral_Invite,Referral,1363,284,116.18,49
CAMP00000338,100338,2026-03-10,Instagram_Stories,Instagram,6818,240,191.6,9
CAMP00000339,100339,2023-04-10,Facebook_LeadGen,Facebook Ads,6601,101,57.12,4
CAMP00000340,100340,2022-11-16,SEO_Brand,Organic Search,6250,479,47.24,56
CAMP00000341,100341,2024-04-02,Google_Search,Google Ads,13634,865,898.77,44
CAMP00000342,100342,2024-09-11,Google_Search,Google Ads,723,31,64.52,1
CAMP00000343,100343,2024-08-13,Email_ProductUpdate,Email,2673,478,10.47,71
CAMP00000344,100344,2023-03-07,Instagram_Reels,Instagram,4373,116,88.69,3
CAMP00000345,100345,2024-03-03,Email_Promotion,Email,2747,542,29.66,84
CAMP00000346,100346,2022-04-24,Google_Search,Google Ads,4876,262,650.03,17
CAMP00000347,100347,2022-11-23,LinkedIn_LeadGen,LinkedIn,18497,868,3042.33,104
CAMP00000348,100348,2024-01-21,SEO_Brand,Organic Search,8608,695,127.34,78
CAMP00000349,100349,2022-01-01,Facebook_Retargeting,Facebook Ads,12354,214,76.09,10
CAMP00000350,100350,2024-02-22,Facebook_Retargeting,Facebook Ads,7124,229,136.33,7
CAMP00000351,100351,2023-06-12,SEO_Product,Organic Search,4308,348,57.66,43
CAMP00000352,100352,2026-05-11,SEO_Brand,Organic Search,15358,735,105.34,71
CAMP00000353,100353,2026-05-06,Referral_Invite,Referral,94,16,4.29,3
CAMP00000354,100354,2024-07-19,Referral_Invite,Referral,755,181,14.35,32
CAMP00000355,100355,2023-07-10,Referral_Invite,Referral,114,17,1.51,2
CAMP00000356,100356,2024-04-23,SEO_Content,Organic Search,14274,891,139.9,124
CAMP00000357,100357,2025-11-15,Referral_Invite,Referral,214,50,11.02,9
CAMP00000358,100358,2026-01-25,LinkedIn_B2B,LinkedIn,6348,315,572.79,28
CAMP00000359,100359,2026-05-17,Google_Search,Google Ads,1244,98,198.2,6
CAMP00000360,100360,2025-01-30,Facebook_Retargeting,Facebook Ads,12928,513,313.72,18
CAMP00000361,100361,2025-09-09,Google_Search,Google Ads,4197,132,243.59,10
CAMP00000362,100362,2025-12-13,Email_Welcome,Email,2171,249,3.63,22
CAMP00000363,100363,2024-09-01,Instagram_Reels,Instagram,8519,285,121.34,12
CAMP00000364,100364,2022-11-08,LinkedIn_B2B,LinkedIn,5091,166,587.55,13
CAMP00000365,100365,2023-01-01,SEO_Content,Organic Search,10949,817,115.02,105
CAMP00000366,100366,2023-08-03,SEO_Brand,Organic Search,17580,936,51.7,81
CAMP00000367,100367,2023-02-22,Instagram_Influencer,Instagram,6238,191,118.75,8
CAMP00000368,100368,2022-04-19,SEO_Content,Organic Search,12989,1131,82.92,100
CAMP00000369,100369,2025-03-20,Email_Welcome,Email,4606,739,25.62,134
CAMP00000370,100370,2026-01-21,Instagram_Stories,Instagram,2388,69,46.09,4
CAMP00000371,100371,2025-01-11,SEO_Product,Organic Search,8457,467,19.04,41
CAMP00000372,100372,2022-04-24,LinkedIn_B2B,LinkedIn,18051,728,1580.6,54
CAMP00000373,100373,2026-02-19,Instagram_Influencer,Instagram,1795,66,54.2,2
CAMP00000374,100374,2023-09-12,Referral_Partner,Referral,1194,171,40.38,22
CAMP00000375,100375,2022-03-30,Google_Search,Google Ads,7440,571,570.68,55
CAMP00000376,100376,2022-03-20,SEO_Product,Organic Search,8449,690,54.68,85
CAMP00000377,100377,2025-04-01,Facebook_LeadGen,Facebook Ads,12973,376,217.17,20
CAMP00000378,100378,2024-08-23,Facebook_Retargeting,Facebook Ads,16794,486,461.78,29
CAMP00000379,100379,2024-10-02,SEO_Product,Organic Search,7156,445,45.11,43
CAMP00000380,100380,2024-12-19,Google_Search,Google Ads,9045,521,1054.51,39
CAMP00000381,100381,2022-11-10,Google_Search,Google Ads,6928,322,713.78,20
CAMP00000382,100382,2022-04-12,Instagram_Influencer,Instagram,11561,247,240.8,15
CAMP00000383,100383,2024-10-17,LinkedIn_SaaS,LinkedIn,16575,515,1225.93,61
CAMP00000384,100384,2022-06-10,Google_Remarketing,Google Ads,18409,1001,1723.35,95
CAMP00000385,100385,2022-12-27,LinkedIn_B2B,LinkedIn,17668,285,1100.95,36
CAMP00000386,100386,2022-04-30,Google_Search,Google Ads,709,35,41.77,3
CAMP00000387,100387,2025-04-11,Instagram_Reels,Instagram,799,16,4.73,1
CAMP00000388,100388,2022-04-30,Facebook_Retargeting,Facebook Ads,16333,568,442.47,14
CAMP00000389,100389,2025-10-01,Email_Welcome,Email,337,57,1.75,6
CAMP00000390,100390,2023-04-01,Instagram_Influencer,Instagram,14609,513,169.42,33
CAMP00000391,100391,2024-04-03,SEO_Content,Organic Search,5379,292,19.28,33
CAMP00000392,100392,2022-08-09,LinkedIn_LeadGen,LinkedIn,3089,86,250.48,7
CAMP00000393,100393,2025-02-18,Instagram_Reels,Instagram,10329,331,245.04,20
CAMP00000394,100394,2023-04-23,Google_Remarketing,Google Ads,1538,53,92.2,3
CAMP00000395,100395,2025-03-30,SEO_Content,Organic Search,809,66,14.21,4
CAMP00000396,100396,2025-04-22,Facebook_Retargeting,Facebook Ads,3624,151,76.53,10
CAMP00000397,100397,2022-02-23,Facebook_Retargeting,Facebook Ads,19072,558,204.74,15
CAMP00000398,100398,2025-05-24,LinkedIn_LeadGen,LinkedIn,18294,635,2426.92,39
CAMP00000399,100399,2022-06-07,SEO_Brand,Organic Search,7288,548,81.91,69
CAMP00000400,100400,2024-05-06,Google_Display,Google Ads,5823,338,758.49,25
CAMP00000401,100401,2025-08-18,Facebook_Retargeting,Facebook Ads,11370,301,304.45,17
CAMP00000402,100402,2025-03-19,Referral_Partner,Referral,210,42,2.17,10
CAMP00000403,100403,2025-02-05,Instagram_Reels,Instagram,11660,351,244.54,18
CAMP00000404,100404,2024-11-12,Google_Display,Google Ads,1470,90,140.93,7
CAMP00000405,100405,2023-10-03,Email_ProductUpdate,Email,4730,1135,66.19,149
CAMP00000406,100406,2023-06-17,Google_Remarketing,Google Ads,10178,711,667.96,58
CAMP00000407,100407,2023-02-19,LinkedIn_LeadGen,LinkedIn,5555,227,400.97,19
CAMP00000408,100408,2025-10-03,Facebook_LeadGen,Facebook Ads,15073,388,162.67,14
CAMP00000409,100409,2026-01-01,SEO_Product,Organic Search,15207,1116,33.15,118
CAMP00000410,100410,2023-09-19,Referral_Program,Referral,1272,279,32.67,41
CAMP00000411,100411,2023-04-22,Facebook_Conversion,Facebook Ads,18834,793,646.11,54
CAMP00000412,100412,2023-06-23,SEO_Content,Organic Search,12975,650,34.9,54
CAMP00000413,100413,2024-03-16,Email_ProductUpdate,Email,2460,372,4.2,51
CAMP00000414,100414,2022-09-19,Instagram_Influencer,Instagram,16746,499,164.78,16
CAMP00000415,100415,2025-09-28,Google_Search,Google Ads,13466,627,1358.67,48
CAMP00000416,100416,2025-08-04,Google_Display,Google Ads,11468,590,1124.99,52
CAMP00000417,100417,2023-08-19,Google_Search,Google Ads,10344,476,543.33,46
CAMP00000418,100418,2024-07-15,LinkedIn_B2B,LinkedIn,13549,662,2143.16,55
CAMP00000419,100419,2023-09-25,SEO_Content,Organic Search,8443,502,78.73,42
CAMP00000420,100420,2026-02-19,Google_Remarketing,Google Ads,7047,420,822.74,30
CAMP00000421,100421,2022-05-12,Google_Search,Google Ads,15626,1205,2598.06,63
CAMP00000422,100422,2022-01-01,SEO_Content,Organic Search,2766,246,26.12,32
CAMP00000423,100423,2024-07-07,Facebook_LeadGen,Facebook Ads,8430,190,129.35,6
CAMP00000424,100424,2025-06-14,SEO_Brand,Organic Search,15215,1513,159.29,156
CAMP00000425,100425,2025-01-29,Facebook_Retargeting,Facebook Ads,14206,444,276.87,26
CAMP00000426,100426,2022-06-26,Google_Remarketing,Google Ads,19958,1235,2602.42,55
CAMP00000427,100427,2022-05-10,Instagram_Influencer,Instagram,12132,232,156.0,12
CAMP00000428,100428,2024-12-17,Google_Remarketing,Google Ads,13594,1064,2291.42,63
CAMP00000429,100429,2023-03-10,Google_Search,Google Ads,3731,160,269.11,11
CAMP00000430,100430,2024-10-15,Email_Promotion,Email,4912,577,25.81,72
CAMP00000431,100431,2023-06-06,Referral_Partner,Referral,358,60,3.81,6
CAMP00000432,100432,2022-08-30,Google_Search,Google Ads,4303,307,427.39,25
CAMP00000433,100433,2023-12-06,Facebook_LeadGen,Facebook Ads,7278,222,86.11,9
CAMP00000434,100434,2022-04-28,Google_Remarketing,Google Ads,15325,704,1532.83,40
CAMP00000435,100435,2023-05-13,Google_Search,Google Ads,11741,732,790.12,59
CAMP00000436,100436,2024-01-04,SEO_Brand,Organic Search,17408,878,168.27,65
CAMP00000437,100437,2023-07-31,SEO_Product,Organic Search,6544,334,42.09,39
CAMP00000438,100438,2022-10-23,Referral_Program,Referral,970,211,35.34,33
CAMP00000439,100439,2024-05-23,SEO_Content,Organic Search,2550,190,21.83,25
CAMP00000440,100440,2025-01-11,Facebook_LeadGen,Facebook Ads,4234,96,74.39,6
CAMP00000441,100441,2025-11-21,Email_ProductUpdate,Email,3383,622,26.53,93
CAMP00000442,100442,2023-08-24,SEO_Brand,Organic Search,10246,974,126.85,110
CAMP00000443,100443,2025-05-30,Google_Display,Google Ads,4332,169,281.96,13
CAMP00000444,100444,2026-06-28,Google_Remarketing,Google Ads,5017,294,478.44,19
CAMP00000445,100445,2025-08-15,SEO_Content,Organic Search,6176,452,20.48,47
CAMP00000446,100446,2024-12-05,Google_Remarketing,Google Ads,2256,165,267.93,16
CAMP00000447,100447,2022-01-11,Referral_Invite,Referral,1200,241,51.13,41
CAMP00000448,100448,2025-09-03,Google_Display,Google Ads,16513,633,1362.85,46
CAMP00000449,100449,2026-07-25,Email_ProductUpdate,Email,467,59,1.16,8
CAMP00000450,100450,2025-01-17,SEO_Product,Organic Search,18513,1307,107.39,145
CAMP00000451,100451,2023-08-26,Google_Remarketing,Google Ads,1863,126,147.61,8
CAMP00000452,100452,2025-09-07,Email_Welcome,Email,2227,290,8.82,57
CAMP00000453,100453,2022-07-06,Referral_Program,Referral,949,259,49.15,30
CAMP00000454,100454,2022-09-10,Google_Remarketing,Google Ads,11989,875,1336.9,67
CAMP00000455,100455,2023-06-07,Google_Search,Google Ads,7270,513,907.56,45
CAMP00000456,100456,2022-08-08,LinkedIn_LeadGen,LinkedIn,18154,379,845.77,52
CAMP00000457,100457,2022-07-21,Instagram_Stories,Instagram,17356,687,220.81,38
CAMP00000458,100458,2026-01-30,Google_Display,Google Ads,2442,194,197.05,17
CAMP00000459,100459,2025-01-11,Google_Search,Google Ads,8681,323,394.33,19
CAMP00000460,100460,2022-10-20,SEO_Content,Organic Search,13368,927,67.72,103
CAMP00000461,100461,2023-06-28,Facebook_Conversion,Facebook Ads,3550,96,88.82,5
CAMP00000462,100462,2023-07-04,Facebook_LeadGen,Facebook Ads,15399,669,202.19,26
CAMP00000463,100463,2025-04-29,Facebook_Retargeting,Facebook Ads,3552,131,117.6,5
CAMP00000464,100464,2023-02-25,Instagram_Reels,Instagram,18012,449,390.02,30
CAMP00000465,100465,2025-12-25,Facebook_LeadGen,Facebook Ads,11079,441,361.68,17
CAMP00000466,100466,2023-11-16,SEO_Product,Organic Search,11763,1101,44.6,141
CAMP00000467,100467,2023-01-26,Google_Display,Google Ads,1033,37,57.36,3
CAMP00000468,100468,2025-11-08,Instagram_Stories,Instagram,7129,284,258.9,18
CAMP00000469,100469,2025-07-13,SEO_Brand,Organic Search,9479,432,21.54,39
CAMP00000470,100470,2023-06-05,Facebook_Conversion,Facebook Ads,2196,59,54.84,2
CAMP00000471,100471,2024-10-25,SEO_Product,Organic Search,3488,286,22.72,17
CAMP00000472,100472,2024-09-20,Facebook_Retargeting,Facebook Ads,15083,230,238.14,12
CAMP00000473,100473,2023-05-03,LinkedIn_LeadGen,LinkedIn,4831,153,263.67,11
CAMP00000474,100474,2022-03-21,Facebook_Conversion,Facebook Ads,3881,94,39.8,6
CAMP00000475,100475,2022-06-15,Referral_Program,Referral,1363,406,38.92,49
CAMP00000476,100476,2025-07-03,Email_Welcome,Email,3805,531,41.54,56
CAMP00000477,100477,2024-04-28,Google_Remarketing,Google Ads,14996,1094,1062.05,49
CAMP00000478,100478,2026-08-02,Google_Search,Google Ads,19819,1317,2014.96,80
CAMP00000479,100479,2023-06-26,Email_Welcome,Email,2229,283,13.33,25
CAMP00000480,100480,2022-03-13,Google_Display,Google Ads,1378,99,129.97,7
CAMP00000481,100481,2022-01-01,SEO_Content,Organic Search,17196,882,168.53,84
CAMP00000482,100482,2023-10-21,Google_Search,Google Ads,16716,824,1553.03,44
CAMP00000483,100483,2026-04-27,SEO_Content,Organic Search,895,88,6.18,12
CAMP00000484,100484,2022-09-07,SEO_Product,Organic Search,12473,907,154.67,68
CAMP00000485,100485,2025-07-26,Google_Search,Google Ads,19746,659,571.82,36
CAMP00000486,100486,2023-06-20,LinkedIn_LeadGen,LinkedIn,17100,427,1459.39,49
CAMP00000487,100487,2022-11-14,Referral_Partner,Referral,873,101,16.69,18
CAMP00000488,100488,2026-02-18,Referral_Program,Referral,1097,311,21.47,76
CAMP00000489,100489,2024-06-05,Referral_Partner,Referral,1380,325,94.19,35
CAMP00000490,100490,2025-01-07,SEO_Brand,Organic Search,2397,131,7.19,18
CAMP00000491,100491,2025-12-15,Google_Display,Google Ads,6255,225,448.32,18
CAMP00000492,100492,2024-05-20,Google_Display,Google Ads,11860,665,1346.83,57
CAMP00000493,100493,2025-02-17,SEO_Product,Organic Search,4659,395,43.47,54
CAMP00000494,100494,2022-01-01,Email_Welcome,Email,2944,639,11.72,71
CAMP00000495,100495,2022-07-31,Google_Remarketing,Google Ads,3025,165,147.55,11
CAMP00000496,100496,2022-05-08,Facebook_Retargeting,Facebook Ads,5968,155,60.86,5
CAMP00000497,100497,2025-10-29,Google_Remarketing,Google Ads,4279,177,154.85,12
CAMP00000498,100498,2022-10-06,Instagram_Reels,Instagram,8513,137,128.8,5
CAMP00000499,100499,2025-01-17,Email_Welcome,Email,4729,1023,34.17,169
CAMP00000500,100500,2022-03-08,Instagram_Stories,Instagram,10983,239,126.58,6
CAMP00000501,100501,2024-01-11,Instagram_Influencer,Instagram,2225,43,42.4,2
CAMP00000502,100502,2025-03-08,LinkedIn_LeadGen,LinkedIn,2758,126,432.66,16
CAMP00000503,100503,2025-01-27,Referral_Invite,Referral,226,47,4.81,4
CAMP00000504,100504,2022-10-22,Google_Remarketing,Google Ads,8448,449,735.78,33
CAMP00000505,100505,2024-05-06,Facebook_Conversion,Facebook Ads,18409,696,212.8,25
CAMP00000506,100506,2022-09-06,Facebook_Conversion,Facebook Ads,8134,254,234.73,13
CAMP00000507,100507,2022-03-27,SEO_Product,Organic Search,547,46,6.44,4
CAMP00000508,100508,2023-09-18,LinkedIn_SaaS,LinkedIn,8304,246,967.12,33
CAMP00000509,100509,2024-01-13,LinkedIn_SaaS,LinkedIn,9669,176,658.81,23
CAMP00000510,100510,2026-06-03,SEO_Product,Organic Search,12705,857,119.97,109
CAMP00000511,100511,2022-03-03,Google_Display,Google Ads,2952,175,337.08,7
CAMP00000512,100512,2023-12-30,SEO_Brand,Organic Search,10057,559,120.08,49
CAMP00000513,100513,2023-02-12,Instagram_Stories,Instagram,10922,287,274.85,10
CAMP00000514,100514,2025-10-24,Facebook_Retargeting,Facebook Ads,4070,80,57.56,2
CAMP00000515,100515,2023-05-14,Instagram_Reels,Instagram,18061,432,254.42,25
CAMP00000516,100516,2025-09-13,LinkedIn_LeadGen,LinkedIn,4429,80,180.84,9
CAMP00000517,100517,2022-07-08,Email_Promotion,Email,530,61,1.48,11
CAMP00000518,100518,2023-11-26,Instagram_Stories,Instagram,13484,375,166.92,20
CAMP00000519,100519,2026-05-12,SEO_Brand,Organic Search,13751,1255,105.73,138
CAMP00000520,100520,2025-02-17,Email_Welcome,Email,1194,97,3.8,17
CAMP00000521,100521,2024-03-17,Referral_Invite,Referral,812,192,13.25,46
CAMP00000522,100522,2025-05-27,Email_Welcome,Email,378,94,6.01,9
CAMP00000523,100523,2026-03-13,Email_ProductUpdate,Email,1203,104,2.33,14
CAMP00000524,100524,2022-10-18,SEO_Content,Organic Search,13443,937,89.09,88
CAMP00000525,100525,2023-04-01,Facebook_Conversion,Facebook Ads,9510,222,73.52,14
CAMP00000526,100526,2022-11-10,SEO_Content,Organic Search,8553,674,130.53,70
CAMP00000527,100527,2026-06-25,Instagram_Stories,Instagram,13050,240,219.24,8
CAMP00000528,100528,2026-07-03,Google_Search,Google Ads,18314,1277,2719.06,126
CAMP00000529,100529,2022-12-18,SEO_Product,Organic Search,18342,1593,182.03,144
CAMP00000530,100530,2024-04-16,Email_Welcome,Email,413,55,4.44,5
CAMP00000531,100531,2022-02-19,Instagram_Stories,Instagram,17848,427,181.29,21
CAMP00000532,100532,2022-12-29,Referral_Program,Referral,557,128,48.72,17
CAMP00000533,100533,2026-02-16,Google_Search,Google Ads,19364,1400,1964.44,122
CAMP00000534,100534,2023-10-17,LinkedIn_B2B,LinkedIn,6270,145,485.06,12
CAMP00000535,100535,2026-05-11,SEO_Content,Organic Search,1424,117,10.8,10
CAMP00000536,100536,2024-03-24,Google_Search,Google Ads,16629,949,820.45,47
CAMP00000537,100537,2026-06-30,Facebook_Conversion,Facebook Ads,7669,119,71.23,5
CAMP00000538,100538,2025-09-14,Google_Search,Google Ads,4775,224,484.76,11
CAMP00000539,100539,2026-01-18,LinkedIn_LeadGen,LinkedIn,2451,38,144.14,4
CAMP00000540,100540,2026-06-25,SEO_Brand,Organic Search,17745,1626,226.59,238
CAMP00000541,100541,2023-05-12,SEO_Content,Organic Search,3810,229,59.73,20
CAMP00000542,100542,2023-06-18,SEO_Content,Organic Search,16464,1299,326.88,98
CAMP00000543,100543,2022-10-25,Google_Remarketing,Google Ads,12192,501,550.15,37
CAMP00000544,100544,2026-05-23,Instagram_Influencer,Instagram,10150,184,176.93,10
CAMP00000545,100545,2025-11-07,Email_Promotion,Email,3407,765,21.36,131
CAMP00000546,100546,2022-07-31,Facebook_Retargeting,Facebook Ads,7738,264,197.09,7
CAMP00000547,100547,2024-02-13,SEO_Content,Organic Search,3049,165,13.33,24
CAMP00000548,100548,2022-03-19,Referral_Partner,Referral,1422,323,40.8,75
CAMP00000549,100549,2024-08-14,Email_Promotion,Email,755,105,2.71,18
CAMP00000550,100550,2023-03-18,Facebook_Retargeting,Facebook Ads,14251,628,467.09,40
CAMP00000551,100551,2023-02-01,LinkedIn_LeadGen,LinkedIn,18392,517,1794.93,65
CAMP00000552,100552,2026-07-13,LinkedIn_SaaS,LinkedIn,7891,163,589.15,10
CAMP00000553,100553,2024-07-22,SEO_Brand,Organic Search,10943,609,76.86,42
CAMP00000554,100554,2023-12-13,Google_Remarketing,Google Ads,2957,169,161.95,15
CAMP00000555,100555,2023-08-30,SEO_Content,Organic Search,16318,1342,225.84,132
CAMP00000556,100556,2026-07-26,Google_Search,Google Ads,2254,79,88.71,4
CAMP00000557,100557,2026-05-26,Email_Promotion,Email,4624,578,7.11,65
CAMP00000558,100558,2023-03-25,Referral_Partner,Referral,1055,137,17.39,21
CAMP00000559,100559,2023-03-12,SEO_Content,Organic Search,16239,844,41.32,52
CAMP00000560,100560,2022-02-16,SEO_Product,Organic Search,4284,250,34.87,23
CAMP00000561,100561,2025-09-11,Referral_Partner,Referral,1164,206,20.76,32
CAMP00000562,100562,2023-01-30,SEO_Product,Organic Search,14909,1012,48.21,81
CAMP00000563,100563,2024-03-03,Email_Promotion,Email,992,93,5.91,11
CAMP00000564,100564,2023-10-17,Facebook_Conversion,Facebook Ads,18640,313,241.11,13
CAMP00000565,100565,2023-06-25,SEO_Content,Organic Search,16059,1194,91.82,96
CAMP00000566,100566,2022-04-26,Google_Remarketing,Google Ads,1637,90,194.47,8
CAMP00000567,100567,2026-04-12,Instagram_Influencer,Instagram,5331,95,36.07,5
CAMP00000568,100568,2023-07-21,Google_Search,Google Ads,6815,247,612.58,16
CAMP00000569,100569,2023-12-08,Referral_Program,Referral,1334,172,27.34,32
CAMP00000570,100570,2025-07-12,SEO_Brand,Organic Search,3351,212,15.25,20
CAMP00000571,100571,2024-10-26,Facebook_Conversion,Facebook Ads,19753,605,407.16,26
CAMP00000572,100572,2024-03-25,Instagram_Influencer,Instagram,19765,584,189.89,39
CAMP00000573,100573,2025-10-20,Instagram_Influencer,Instagram,3809,131,119.22,8
CAMP00000574,100574,2024-12-06,Facebook_LeadGen,Facebook Ads,9155,242,205.23,11
CAMP00000575,100575,2023-11-09,Email_Welcome,Email,2456,364,16.07,56
CAMP00000576,100576,2022-02-14,Referral_Invite,Referral,1464,215,89.46,45
CAMP00000577,100577,2022-08-25,Instagram_Stories,Instagram,10430,237,211.8,14
CAMP00000578,100578,2023-05-29,Google_Search,Google Ads,7969,292,453.56,28
CAMP00000579,100579,2022-12-06,Referral_Invite,Referral,601,147,9.0,28
